CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,PhoneNumber,Address
26203,MS.,NICOLE,HALL,9/19/1967,S,F,nicole24@adventure-works.com,"$120,000 ",0,Bachelors,Management,Y,(789) 208-1856,"6535 Park Avenue, Los Angeles, NY 14007"
26204,MRS.,CHRISTY,GAO,03/05/1971,M,F,christy13@adventure-works.com,"$130,000 ",5,Partial High School,Management,Y,(123) 686-7865,"4907 Main Street, Chicago, CA 79882"
26205,MR.,JULIO,ALVAREZ,12/15/1958,M,M,julio4@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y,(789) 782-2367,"9810 Elm Street, New York, NY 99064"
26206,MR.,KURT,SHE,07/05/1958,M,M,kurt0@adventure-works.com,"$130,000 ",2,Partial College,Professional,Y,(123) 901-1084,"5445 Main Street, Chicago, CA 20466"
26207,MR.,KELVIN,ZENG,6/13/1958,S,M,kelvin41@adventure-works.com,"$150,000 ",1,Partial College,Professional,N,(789) 127-4964,"9754 Main Street, New York, CA 12983"
26208,MRS.,SHARON,ANAND,8/19/1958,S,F,sharon27@adventure-works.com,"$160,000 ",2,Partial College,Professional,N,(555) 663-2937,"2595 Park Avenue, Los Angeles, IL 84899"
26209,MS.,JAN,COX,7/27/1980,S,F,jan7@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(123) 351-4094,"5399 Elm Street, Chicago, IL 56545"
26211,MS.,BRIDGET,YUAN,8/17/1980,S,F,bridget8@adventure-works.com,"$20,000 ",0,Partial High School,Manual,Y,(123) 971-5391,"9001 Main Street, New York, CA 60044"
26212,MS.,SUMMER,MARTINEZ,05/07/1979,S,F,summer15@adventure-works.com,"$30,000 ",0,Partial College,Clerical,N,(789) 134-1223,"5984 Park Avenue, Chicago, IL 42023"
26213,MR.,GRANT,ANDERSEN,04/09/1978,S,M,grant15@adventure-works.com,"$30,000 ",0,High School,Manual,N,(789) 486-4176,"4141 Park Avenue, Los Angeles, NY 36765"
26214,MRS.,CHRISTY,CHANDE,08/10/1974,M,F,christy32@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 195-9966,"7930 Elm Street, Los Angeles, NY 69080"
26215,MR.,GRANT,SHAN,11/02/1974,M,M,grant12@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,N,(555) 248-7126,"2567 Elm Street, Chicago, NY 25763"
26216,MS.,EBONY,SUBRAM,8/21/1972,M,F,ebony13@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,(123) 358-7940,"1853 Main Street, Los Angeles, IL 64059"
26217,MR.,PEDRO,BLANCO,11/16/1972,M,M,pedro36@adventure-works.com,"$10,000 ",0,Partial High School,Manual,Y,(789) 551-5200,"7297 Park Avenue, New York, IL 74725"
26218,MR.,BARRY,PATEL,08/01/1972,S,M,barry3@adventure-works.com,"$20,000 ",0,Partial High School,Manual,N,(123) 901-4821,"8302 Elm Street, New York, CA 23795"
26219,MRS.,SUMMER,SURI,8/27/1973,M,F,summer0@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 451-8323,"5711 Park Avenue, Los Angeles, IL 50867"
26220,MR.,JONATHAN,HARRIS,5/22/1973,M,M,jonathan67@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(789) 127-1605,"6322 Main Street, Chicago, NY 67268"
26221,MS.,KARI,CHAPMAN,11/06/1972,S,F,kari4@adventure-works.com,"$30,000 ",0,High School,Manual,N,(789) 806-5916,"4697 Elm Street, New York, NY 87805"
26222,MS.,CAROLYN,MADAN,08/02/1972,S,F,carolyn7@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 201-2504,"2 Elm Street, Chicago, IL 13607"
26223,MR.,DOMINIC,SAI,7/21/1972,S,M,dominic6@adventure-works.com,"$30,000 ",0,High School,Manual,N,(555) 495-4335,"5741 Main Street, Chicago, NY 42512"
26224,MR.,HENRY,GONZALEZ,10/19/1972,S,M,henry20@adventure-works.com,"$30,000 ",0,High School,Manual,N,(789) 115-6932,"705 Park Avenue, Los Angeles, IL 45822"
26225,MR.,SERGIO,SRINI,08/11/1972,S,M,sergio9@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 716-7009,"6975 Elm Street, Chicago, NY 11596"
26226,MRS.,MICHELE,ANDERSEN,11/22/1972,M,F,michele13@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 943-3392,"3695 Park Avenue, New York, IL 20231"
26227,MR.,JOE,GUTIERREZ,02/04/1972,S,M,joe34@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(555) 545-9870,"6016 Elm Street, Los Angeles, NY 74830"
26228,MRS.,CAROLYN,PEREZ,9/19/1972,M,F,carolyn21@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(789) 376-3541,"1123 Main Street, Los Angeles, IL 36734"
26229,MS.,CARA,YE,4/28/1971,S,F,cara6@adventure-works.com,"$30,000 ",0,High School,Manual,N,(123) 323-6881,"5866 Main Street, New York, NY 57692"
26230,MS.,NATASHA,RAMOS,11/01/1971,S,F,natasha17@adventure-works.com,"$30,000 ",0,High School,Manual,Y,(789) 338-5634,"4783 Park Avenue, Los Angeles, NY 53220"
26231,MR.,MAURICE,NARA,11/02/1971,M,M,maurice17@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(555) 445-3714,"4337 Park Avenue, Los Angeles, CA 85484"
26232,MR.,JAY,GOMEZ,1/21/1970,M,M,jay30@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,(123) 809-3602,"9183 Elm Street, Los Angeles, NY 34313"
26233,MS.,CRISTINA,CHANDE,02/08/1970,M,F,cristina13@adventure-works.com,"$40,000 ",0,Graduate Degree,Skilled Manual,Y,(555) 208-1174,"9424 Park Avenue, New York, CA 29031"
26234,MR.,ANTONIO,PERRY,12/27/1975,S,M,antonio7@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(555) 653-6649,"6527 Elm Street, New York, CA 81363"
26235,MRS.,MICHELLE,WATSON,08/07/1975,S,F,michelle2@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(555) 908-7644,"3238 Elm Street, Chicago, IL 31039"
26236,MRS.,ISABELLA,EVANS,05/05/1975,M,F,isabella33@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(123) 449-9359,"606 Park Avenue, Los Angeles, CA 28647"
26237,MRS.,GRACE,MARTIN,03/07/1974,M,F,grace14@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(555) 718-3560,"8315 Elm Street, Los Angeles, IL 32377"
26238,MRS.,JULIA,FOSTER,9/17/1974,S,F,julia82@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(789) 739-3729,"6584 Elm Street, Los Angeles, CA 70210"
26239,MRS.,KAITLYN,TURNER,12/06/1974,M,F,kaitlyn3@adventure-works.com,"$40,000 ",3,Partial College,Clerical,Y,(555) 649-2691,"3899 Main Street, New York, IL 66216"
26240,MS.,KATELYN,EVANS,6/19/1974,S,F,katelyn22@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,(555) 965-2997,"5066 Main Street, Chicago, IL 40323"
26241,MR.,JAMES,LAL,3/19/1974,M,M,james45@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,(123) 780-1015,"4048 Main Street, Chicago, IL 88805"
26242,MRS.,ISABELLA,LEWIS,5/22/1975,M,F,isabella77@adventure-works.com,"$40,000 ",4,Partial College,Clerical,Y,(123) 936-7794,"2429 Elm Street, Chicago, CA 16512"
26243,MR.,FERNANDO,GONZALEZ,07/04/1966,S,M,fernando33@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N,(789) 467-5866,"8584 Elm Street, New York, CA 19100"
26244,MR.,JORDAN,HUGHES,08/02/1966,M,M,jordan8@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N,(789) 426-1955,"1779 Main Street, Chicago, NY 93539"
26245,MR.,DEVIN,MURPHY,09/04/1966,M,M,devin82@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y,(555) 384-2131,"1370 Elm Street, New York, NY 97583"
26246,MS.,JADE,BELL,9/15/1966,S,F,jade11@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,N,(789) 548-6411,"9946 Main Street, Chicago, NY 34521"
26247,MS.,SOPHIA,TURNER,5/24/1966,M,F,sophia3@adventure-works.com,"$80,000 ",0,Graduate Degree,Skilled Manual,Y,(123) 601-1165,"8836 Main Street, New York, CA 59268"
26248,MR.,THOMAS,LEWIS,03/10/1954,M,M,thomas79@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(789) 708-8137,"2479 Main Street, Los Angeles, CA 17899"
26250,MR.,MIGUEL,SIMMONS,05/10/1954,S,M,miguel61@adventure-works.com,"$30,000 ",1,High School,Clerical,N,(789) 244-2904,"2085 Park Avenue, Los Angeles, NY 24311"
26251,MR.,CEDRIC,HUANG,05/11/1954,S,M,cedric6@adventure-works.com,"$30,000 ",1,High School,Clerical,N,(123) 799-9682,"2751 Park Avenue, Los Angeles, NY 81921"
26252,MRS.,MORGAN,GARCIA,10/25/1954,M,F,morgan38@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,(555) 896-7141,"3238 Elm Street, Chicago, NY 99210"
26253,MR.,DALTON,WRIGHT,07/08/1955,S,M,dalton26@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(123) 184-4161,"4080 Main Street, Los Angeles, CA 21115"
26254,MR.,SETH,HENDERSON,7/13/1955,S,M,seth53@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(123) 640-8481,"3717 Elm Street, Los Angeles, NY 29732"
26255,MR.,CAMERON,ALEXANDER,9/13/1955,S,M,cameron14@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(789) 609-2774,"8528 Park Avenue, New York, IL 15797"
26256,MR.,RONALD,RANA,7/14/1955,S,M,ronald13@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(555) 183-8578,"9008 Park Avenue, Los Angeles, CA 50976"
26257,MR.,HECTOR,JIMENEZ,1/25/1955,S,M,hector3@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(123) 710-8863,"8230 Elm Street, Los Angeles, NY 69989"
26258,MRS.,ANGELICA,POWELL,2/25/1955,S,F,angelica8@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y,(789) 662-1565,"4392 Elm Street, New York, IL 93572"
26259,MR.,HUNTER,BRYANT,2/25/1955,S,M,hunter15@adventure-works.com,"$30,000 ",1,High School,Clerical,N,(789) 808-4019,"8337 Elm Street, Los Angeles, CA 26387"
26260,MR.,RYAN,JACKSON,5/20/1955,S,M,ryan51@adventure-works.com,"$30,000 ",1,High School,Clerical,Y,(555) 226-4514,"6712 Main Street, Los Angeles, CA 26096"
26261,MRS.,BROOKE,WATSON,05/08/1956,S,F,brooke0@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y,(789) 598-8501,"9823 Elm Street, Los Angeles, IL 72475"
26262,MRS.,HANNAH,THOMPSON,6/18/1956,S,F,hannah13@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(555) 629-3989,"3265 Park Avenue, Chicago, NY 92081"
26263,MRS.,KAITLYN,COLLINS,4/20/1956,S,F,kaitlyn2@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y,(789) 447-3316,"1894 Main Street, Los Angeles, IL 31754"
26264,MR.,ELIJAH,LAL,8/23/1956,S,M,elijah3@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,Y,(555) 461-7156,"9703 Elm Street, Los Angeles, IL 56015"
26265,MRS.,TAMMY,LOPEZ,10/10/1956,S,F,tammy17@adventure-works.com,"$20,000 ",3,Partial High School,Clerical,N,(123) 406-1516,"8417 Main Street, New York, CA 62159"
26266,MR.,BRENT,GAO,9/22/1956,M,M,brent14@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,(789) 794-1444,"1457 Main Street, New York, IL 23226"
26267,MR.,MATTHEW,MARTIN,4/24/1956,M,M,matthew20@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,(123) 298-9762,"7559 Main Street, Los Angeles, CA 99743"
26268,MR.,JONATHON,ROMERO,8/26/1957,M,M,jonathon6@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,(789) 526-3757,"2377 Elm Street, Chicago, IL 94934"
26269,MRS.,CHLOE,MOORE,07/06/1957,M,F,chloe41@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,(789) 947-1581,"9070 Main Street, Los Angeles, NY 70249"
26270,MRS.,HAILEY,BAILEY,03/08/1957,S,F,hailey7@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,(123) 222-5050,"4752 Park Avenue, Los Angeles, CA 37126"
26271,MRS.,BAILEY,BAKER,9/19/1957,M,F,bailey36@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,(555) 287-1634,"9645 Main Street, Los Angeles, IL 50843"
26272,MRS.,KELLY,HUGHES,5/18/1957,M,F,kelly16@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,(789) 243-9714,"3585 Elm Street, New York, IL 36422"
26273,MRS.,CHELSEA,SURI,3/19/1957,M,F,chelsea0@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y,(789) 977-4438,"5782 Main Street, Chicago, IL 80605"
26274,MRS.,JENNIFER,WOOD,4/24/1957,M,F,jennifer77@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,N,(789) 725-9915,"8712 Main Street, New York, CA 63262"
26275,MR.,MIGUEL,JOHNSON,11/28/1958,M,M,miguel0@adventure-works.com,"$40,000 ",1,Partial College,Clerical,N,(123) 384-6294,"2492 Elm Street, New York, NY 51665"
26276,MRS.,HEATHER,HUANG,02/08/1958,M,F,heather5@adventure-works.com,"$40,000 ",1,Partial College,Clerical,Y,(123) 701-4360,"7144 Park Avenue, Los Angeles, CA 33969"
26277,MRS.,JACQUELINE,HUGHES,11/24/1958,S,F,jacqueline12@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 930-2686,"9922 Park Avenue, Chicago, IL 38955"
26278,MR.,JON,WU,10/08/1958,S,M,jon26@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,(555) 774-6963,"2581 Main Street, Chicago, IL 72302"
26279,MRS.,TRINITY,SANCHEZ,12/07/1959,S,F,trinity20@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(789) 219-8354,"4179 Main Street, New York, NY 35802"
26280,MR.,JACKSON,JENKINS,4/24/1959,S,M,jackson9@adventure-works.com,"$40,000 ",2,Partial College,Clerical,N,(789) 842-1733,"8497 Elm Street, Chicago, CA 11661"
26281,MR.,IAN,ALEXANDER,5/25/1959,S,M,ian59@adventure-works.com,"$40,000 ",2,Partial College,Clerical,Y,(123) 816-8105,"1140 Main Street, Chicago, NY 12863"
26282,MR.,LEONARD,JAI,01/05/1972,S,M,leonard12@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,(123) 184-8960,"8070 Park Avenue, Chicago, NY 48499"
26284,MR.,GARRETT,WARD,2/23/1972,S,M,garrett8@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,(789) 357-8864,"1552 Main Street, New York, NY 68504"
26285,MS.,KAYLA,HAYES,8/16/1972,S,F,kayla47@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,(123) 153-6516,"1357 Main Street, Chicago, IL 41714"
26286,MR.,EVAN,PHILLIPS,12/07/1972,S,M,evan30@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,Y,(789) 145-7645,"9770 Elm Street, New York, IL 97899"
26287,MR.,ELIJAH,BAKER,07/01/1972,S,M,elijah36@adventure-works.com,"$50,000 ",0,Graduate Degree,Skilled Manual,N,(123) 272-6064,"824 Elm Street, Los Angeles, CA 31983"
26288,MRS.,ALEXANDRA,RUSSELL,05/10/1973,M,F,alexandra41@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,(555) 631-9680,"3575 Park Avenue, Los Angeles, NY 55569"
26289,MR.,SAMUEL,SIMMONS,2/16/1973,M,M,samuel14@adventure-works.com,"$40,000 ",1,Graduate Degree,Skilled Manual,Y,(789) 943-4907,"3551 Elm Street, Los Angeles, CA 86624"
26290,MR.,NOAH,CHEN,07/02/1973,S,M,noah22@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,(123) 452-7305,"4388 Elm Street, Chicago, IL 61168"
26291,MR.,BLAKE,WALKER,09/06/1971,S,M,blake23@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y,(123) 651-1979,"9387 Elm Street, New York, CA 80486"
26292,MRS.,MARTY,SIMPSON,8/26/1971,M,F,marty0@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y,(789) 943-6105,"237 Elm Street, Chicago, NY 33962"
26293,MR.,CASEY,CARLSON,07/09/1971,M,M,casey42@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y,(555) 787-9593,"6449 Elm Street, Los Angeles, CA 62110"
26294,MR.,ANDREW,JOHNSON,05/02/1972,M,M,andrew10@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,N,(789) 213-2938,"3458 Park Avenue, New York, CA 54780"
26295,MRS.,TONI,KAPOOR,1/22/1972,M,F,toni1@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,(555) 500-7536,"5670 Park Avenue, Los Angeles, CA 97129"
26296,MRS.,GRACE,SIMMONS,6/23/1972,M,F,grace63@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,(123) 841-6796,"5851 Elm Street, Los Angeles, IL 34965"
26297,MR.,JEREMIAH,LOPEZ,12/26/1972,M,M,jeremiah15@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,(555) 955-2821,"4779 Elm Street, Chicago, IL 32862"
26298,MRS.,JASMINE,PETERSON,01/11/1972,M,F,jasmine33@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y,(555) 369-4186,"8378 Main Street, New York, CA 42491"
26299,MR.,Y.,YONG,7/27/1972,S,M,y0@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,N,(555) 976-8189,"5619 Main Street, Chicago, IL 98092"
26300,MRS.,AUDREY,ORTEGA,4/15/1972,S,F,audrey24@adventure-works.com,"$60,000 ",1,Graduate Degree,Skilled Manual,Y,(789) 559-3475,"2149 Main Street, Chicago, IL 53202"
26301,MR.,ISAIAH,HALL,1/15/1972,S,M,isaiah46@adventure-works.com,"$70,000 ",1,Graduate Degree,Professional,N,(789) 316-5324,"4152 Main Street, Chicago, CA 48644"
26302,MR.,JAMES,JACKSON,07/12/1970,M,M,james84@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(789) 847-2205,"8686 Park Avenue, Chicago, CA 99660"
26303,MR.,DEVON,PAL,5/16/1970,M,M,devon10@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y,(555) 308-9190,"5569 Elm Street, Los Angeles, CA 27158"
26304,MRS.,ANNA,LEWIS,07/02/1970,M,F,anna59@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(789) 227-5754,"5981 Main Street, New York, CA 86638"
26305,MRS.,JULIA,ROGERS,12/12/1969,S,F,julia49@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N,(123) 769-4013,"3476 Elm Street, Chicago, NY 59355"
26306,MR.,KYLE,HOLT,4/26/1969,S,M,kyle6@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N,(789) 922-8542,"6741 Park Avenue, Chicago, NY 42427"
26307,MR.,ALEXANDER,MILLER,8/25/1969,M,M,alexander11@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,Y,(555) 407-5860,"1101 Park Avenue, Chicago, CA 43856"
26308,MRS.,SARA,KELLY,9/17/1969,S,F,sara3@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N,(789) 302-2511,"9258 Elm Street, Chicago, NY 25495"
26309,MR.,JULIAN,POWELL,7/23/1969,S,M,julian10@adventure-works.com,"$60,000 ",2,Bachelors,Skilled Manual,N,(555) 437-7017,"3270 Main Street, Chicago, NY 77445"
26310,MRS.,KAITLYN,GARCIA,9/22/1969,S,F,kaitlyn39@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,(555) 673-4082,"6763 Elm Street, Chicago, NY 27059"
26311,MRS.,BRENDA,RODRIGUEZ,8/21/1971,S,F,brenda23@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(789) 283-1261,"7349 Main Street, Chicago, CA 60941"
26312,MRS.,ELIZABETH,WOOD,07/01/1971,M,F,elizabeth31@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(789) 254-2090,"9200 Elm Street, New York, NY 71920"
26313,MR.,DALTON,SIMMONS,11/02/1971,M,M,dalton61@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y,(123) 259-9896,"9319 Park Avenue, New York, IL 89534"
26314,MR.,ANGEL,MURPHY,5/19/1918,S,M,angel14@adventure-works.com,"$30,000 ",2,High School,Skilled Manual,Y,(555) 298-6542,"5705 Main Street, Los Angeles, CA 99822"
26315,MRS.,TAYLOR,PETERSON,5/15/1969,S,F,taylor17@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,N,(123) 904-3963,"8993 Main Street, Chicago, CA 89118"
26316,MRS.,STEPHANIE,HUGHES,10/07/1969,S,F,stephanie38@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(123) 588-9124,"8845 Park Avenue, Chicago, IL 46481"
26317,MRS.,AMANDA,WRIGHT,5/18/1969,M,F,amanda63@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y,(555) 434-9347,"4215 Park Avenue, Chicago, IL 80307"
26318,MR.,CALEB,PARKER,4/23/1968,M,M,caleb28@adventure-works.com,"$40,000 ",4,High School,Skilled Manual,Y,(555) 510-5274,"9530 Park Avenue, New York, NY 37262"
26319,MR.,DYLAN,MARTINEZ,11/17/1968,S,M,dylan47@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,N,(555) 499-3115,"4657 Main Street, Los Angeles, NY 40283"
26320,MRS.,BRIANNA,DIAZ,3/21/1968,M,F,brianna67@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,(555) 985-4115,"6181 Main Street, New York, IL 91523"
26321,MR.,RANDALL,BLANCO,11/19/1968,M,M,randall17@adventure-works.com,"$70,000 ",2,Bachelors,Skilled Manual,Y,(123) 708-5559,"5051 Main Street, New York, NY 74305"
26322,MR.,JUSTIN,ZHANG,9/14/1967,S,M,justin21@adventure-works.com,"$40,000 ",0,Bachelors,Professional,N,(555) 713-6113,"3840 Main Street, Los Angeles, IL 22876"
26324,MRS.,FAITH,BROOKS,11/07/1970,S,F,faith23@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,N,(123) 264-3474,"5408 Main Street, Los Angeles, CA 88336"
26325,MR.,TYLER,ROBINSON,10/23/1970,M,M,tyler16@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y,(555) 456-9976,"8995 Main Street, Los Angeles, IL 86129"
26326,MR.,TREVOR,WASHINGTON,07/06/1970,M,M,trevor13@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(789) 152-9209,"9410 Park Avenue, New York, IL 43542"
26327,MR.,JACK,JAI,05/03/1970,M,M,jack33@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(555) 673-3876,"958 Park Avenue, Chicago, CA 67056"
26328,MR.,EDWARD,ANDERSON,04/08/1970,S,M,edward32@adventure-works.com,"$80,000 ",2,Graduate Degree,Professional,N,(123) 282-7842,"5345 Park Avenue, New York, NY 80452"
26329,MRS.,ANGELICA,BRYANT,5/21/1967,M,F,angelica17@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,(789) 245-4028,"6068 Elm Street, Chicago, IL 52931"
26330,MR.,MARCUS,DIAZ,05/03/1967,S,M,marcus71@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,N,(123) 596-8277,"3482 Park Avenue, Chicago, IL 72292"
26331,MRS.,MELANIE,POWELL,09/04/1967,M,F,melanie24@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y,(555) 348-3268,"6410 Main Street, Los Angeles, NY 52173"
26332,MR.,AARON,MITCHELL,9/26/1966,M,M,aaron44@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,N,(789) 747-9398,"463 Park Avenue, Chicago, CA 78144"
26333,MRS.,ALEXANDRIA,ALEXANDER,05/01/1966,M,F,alexandria19@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,(789) 884-7127,"9404 Main Street, New York, NY 93431"
26334,MR.,ROSS,BLANCO,04/04/1966,S,M,ross33@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,(789) 918-4196,"1331 Main Street, Chicago, NY 72362"
26335,MRS.,APRIL,PAL,05/09/1966,M,F,april10@adventure-works.com,"$80,000 ",3,Bachelors,Skilled Manual,Y,(555) 181-3394,"7424 Elm Street, Chicago, CA 71220"
26336,MR.,NOAH,BROWN,8/25/1966,M,M,noah61@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(789) 831-7483,"6358 Main Street, Chicago, NY 48336"
26337,MS.,JENNIFER,GONZALEZ,5/28/1966,M,F,jennifer20@adventure-works.com,"$60,000 ",0,Graduate Degree,Professional,Y,(789) 605-5687,"9982 Park Avenue, Los Angeles, CA 58421"
26338,MRS.,ANNA,COLEMAN,04/09/1966,M,F,anna30@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y,(123) 405-7761,"7537 Park Avenue, Los Angeles, CA 33068"
